"timestamp","date","year","doy","hr","precip.cm","lag.precip","water.depth"
2013-05-15 00:00:00,2013-05-15,2013,135,0,0,0,26.518104
2013-05-15 01:00:00,2013-05-15,2013,135,1,0,0,26.569089
2013-05-15 02:00:00,2013-05-15,2013,135,2,0,0,26.273376
2013-05-15 03:00:00,2013-05-15,2013,135,3,0,0,26.456922
2013-05-15 04:00:00,2013-05-15,2013,135,4,0,0,26.283573
2013-05-15 05:00:00,2013-05-15,2013,135,5,0,0,26.467119
2013-05-15 06:00:00,2013-05-15,2013,135,6,0,0,26.334558
2013-05-15 07:00:00,2013-05-15,2013,135,7,0,0,26.079633
2013-05-15 08:00:00,2013-05-15,2013,135,8,0,0,26.1918
2013-05-15 09:00:00,2013-05-15,2013,135,9,0,0,26.212194
2013-05-15 10:00:00,2013-05-15,2013,135,10,0,0,26.385543
2013-05-15 11:00:00,2013-05-15,2013,135,11,0,0,26.467119
2013-05-15 12:00:00,2013-05-15,2013,135,12,0,0,26.385543
2013-05-15 13:00:00,2013-05-15,2013,135,13,0,0,26.732241
2013-05-15 14:00:00,2013-05-15,2013,135,14,0,0,26.80362
2013-05-15 15:00:00,2013-05-15,2013,135,15,0,0,26.569089
2013-05-15 16:00:00,2013-05-15,2013,135,16,0,0,26.936181
2013-05-15 17:00:00,2013-05-15,2013,135,17,0,0,26.834211
2013-05-15 18:00:00,2013-05-15,2013,135,18,0,0,26.874999
2013-05-15 19:00:00,2013-05-15,2013,135,19,0,0,26.650665
2013-05-15 20:00:00,2013-05-15,2013,135,20,0.1778,0,27.170712
2013-05-15 21:00:00,2013-05-15,2013,135,21,0.127,0.1778,27.242091
2013-05-15 22:00:00,2013-05-15,2013,135,22,0.2794,0.127,27.323667
2013-05-15 23:00:00,2013-05-15,2013,135,23,0.1778,0.2794,27.670365
2013-05-16 00:00:00,2013-05-16,2013,136,0,0.0254,0.1778,27.976275
2013-05-16 01:00:00,2013-05-16,2013,136,1,0,0.0254,28.190412
2013-05-16 02:00:00,2013-05-16,2013,136,2,0,0,28.057851
2013-05-16 03:00:00,2013-05-16,2013,136,3,0,0,28.037457
2013-05-16 04:00:00,2013-05-16,2013,136,4,0,0,28.119033
2013-05-16 05:00:00,2013-05-16,2013,136,5,0,0,28.241397
2013-05-16 06:00:00,2013-05-16,2013,136,6,0,0,28.465731
2013-05-16 07:00:00,2013-05-16,2013,136,7,0,0,28.180215
2013-05-16 08:00:00,2013-05-16,2013,136,8,0,0,28.475928
2013-05-16 09:00:00,2013-05-16,2013,136,9,0,0,29.036763
2013-05-16 10:00:00,2013-05-16,2013,136,10,0,0,28.649277
2013-05-16 11:00:00,2013-05-16,2013,136,11,0,0,28.84302
2013-05-16 12:00:00,2013-05-16,2013,136,12,0,0,29.067354
2013-05-16 13:00:00,2013-05-16,2013,136,13,0,0,28.94499
2013-05-16 14:00:00,2013-05-16,2013,136,14,0,0,29.128536
2013-05-16 15:00:00,2013-05-16,2013,136,15,0,0,28.965384
2013-05-16 16:00:00,2013-05-16,2013,136,16,0,0,29.006172
2013-05-16 17:00:00,2013-05-16,2013,136,17,0,0,29.220309
2013-05-16 18:00:00,2013-05-16,2013,136,18,0,0,29.006172
2013-05-16 19:00:00,2013-05-16,2013,136,19,0,0,28.455534
2013-05-16 20:00:00,2013-05-16,2013,136,20,0,0,28.822626
2013-05-16 21:00:00,2013-05-16,2013,136,21,0,0,28.934793
2013-05-16 22:00:00,2013-05-16,2013,136,22,0,0,28.84302
2013-05-16 23:00:00,2013-05-16,2013,136,23,0,0,28.873611
2013-05-17 00:00:00,2013-05-17,2013,137,0,0,0,29.04696
2013-05-17 01:00:00,2013-05-17,2013,137,1,0,0,28.832823
2013-05-17 02:00:00,2013-05-17,2013,137,2,0,0,28.802232
2013-05-17 03:00:00,2013-05-17,2013,137,3,0,0,28.924596
2013-05-17 04:00:00,2013-05-17,2013,137,4,0,0,28.975581
2013-05-17 05:00:00,2013-05-17,2013,137,5,0,0,28.84302
2013-05-17 06:00:00,2013-05-17,2013,137,6,0,0,28.679868
2013-05-17 07:00:00,2013-05-17,2013,137,7,0,0,28.883808
2013-05-17 08:00:00,2013-05-17,2013,137,8,0,0,28.904202
2013-05-17 09:00:00,2013-05-17,2013,137,9,0,0,28.94499
2013-05-17 10:00:00,2013-05-17,2013,137,10,0,0,28.995975
2013-05-17 11:00:00,2013-05-17,2013,137,11,0,0,29.057157
2013-05-17 12:00:00,2013-05-17,2013,137,12,0,0,28.863414
2013-05-17 13:00:00,2013-05-17,2013,137,13,0,0,28.577898
2013-05-17 14:00:00,2013-05-17,2013,137,14,0,0,28.761444
2013-05-17 15:00:00,2013-05-17,2013,137,15,0,0,28.761444
2013-05-17 16:00:00,2013-05-17,2013,137,16,0,0,28.608489
2013-05-17 17:00:00,2013-05-17,2013,137,17,0,0,28.506519
2013-05-17 18:00:00,2013-05-17,2013,137,18,0,0,28.373958
2013-05-17 19:00:00,2013-05-17,2013,137,19,0,0,28.516716
2013-05-17 20:00:00,2013-05-17,2013,137,20,0,0,28.577898
2013-05-17 21:00:00,2013-05-17,2013,137,21,0,0,28.404549
2013-05-17 22:00:00,2013-05-17,2013,137,22,0,0,28.710459
2013-05-17 23:00:00,2013-05-17,2013,137,23,0,0,28.802232
2013-05-18 00:00:00,2013-05-18,2013,138,0,0,0,29.006172
2013-05-18 01:00:00,2013-05-18,2013,138,1,0,0,28.924596
2013-05-18 02:00:00,2013-05-18,2013,138,2,0,0,29.026566
2013-05-18 03:00:00,2013-05-18,2013,138,3,0,0,29.169324
2013-05-18 04:00:00,2013-05-18,2013,138,4,0,0,29.006172
2013-05-18 05:00:00,2013-05-18,2013,138,5,0,0,29.240703
2013-05-18 06:00:00,2013-05-18,2013,138,6,0,0,28.995975
2013-05-18 07:00:00,2013-05-18,2013,138,7,0,0,29.006172
2013-05-18 08:00:00,2013-05-18,2013,138,8,0,0,28.985778
2013-05-18 09:00:00,2013-05-18,2013,138,9,0,0,28.720656
2013-05-18 10:00:00,2013-05-18,2013,138,10,0,0,28.710459
2013-05-18 11:00:00,2013-05-18,2013,138,11,0,0,28.526913
2013-05-18 12:00:00,2013-05-18,2013,138,12,0,0,28.63908
2013-05-18 13:00:00,2013-05-18,2013,138,13,0,0,28.94499
2013-05-18 14:00:00,2013-05-18,2013,138,14,0,0,28.669671
2013-05-18 15:00:00,2013-05-18,2013,138,15,0,0,28.802232
2013-05-18 16:00:00,2013-05-18,2013,138,16,0,0,29.067354
2013-05-18 17:00:00,2013-05-18,2013,138,17,0,0,28.894005
2013-05-18 18:00:00,2013-05-18,2013,138,18,0,0,28.965384
2013-05-18 19:00:00,2013-05-18,2013,138,19,0,0,29.036763
2013-05-18 20:00:00,2013-05-18,2013,138,20,0,0,29.179521
2013-05-18 21:00:00,2013-05-18,2013,138,21,0,0,29.108142
2013-05-18 22:00:00,2013-05-18,2013,138,22,0,0,29.342673
2013-05-18 23:00:00,2013-05-18,2013,138,23,0,0,29.108142
2013-05-19 00:00:00,2013-05-19,2013,139,0,0,0,29.199915
2013-05-19 01:00:00,2013-05-19,2013,139,1,0,0,29.108142
2013-05-19 02:00:00,2013-05-19,2013,139,2,0,0,29.04696
2013-05-19 03:00:00,2013-05-19,2013,139,3,0,0,29.414052
2013-05-19 04:00:00,2013-05-19,2013,139,4,0,0,29.607795
2013-05-19 05:00:00,2013-05-19,2013,139,5,0,0,29.444643
2013-05-19 06:00:00,2013-05-19,2013,139,6,0,0,28.965384
2013-05-19 07:00:00,2013-05-19,2013,139,7,0,0,29.087748
2013-05-19 08:00:00,2013-05-19,2013,139,8,0,0,28.934793
2013-05-19 09:00:00,2013-05-19,2013,139,9,0,0,29.159127
2013-05-19 10:00:00,2013-05-19,2013,139,10,0,0,29.322279
2013-05-19 11:00:00,2013-05-19,2013,139,11,0,0,29.097945
2013-05-19 12:00:00,2013-05-19,2013,139,12,0,0,29.465037
2013-05-19 13:00:00,2013-05-19,2013,139,13,0,0,29.261097
2013-05-19 14:00:00,2013-05-19,2013,139,14,0,0,29.230506
2013-05-19 15:00:00,2013-05-19,2013,139,15,0,0,29.485431
2013-05-19 16:00:00,2013-05-19,2013,139,16,0,0,29.332476
2013-05-19 17:00:00,2013-05-19,2013,139,17,0,0,29.393658
2013-05-19 18:00:00,2013-05-19,2013,139,18,0,0,29.597598
2013-05-19 19:00:00,2013-05-19,2013,139,19,0,0,29.679174
2013-05-19 20:00:00,2013-05-19,2013,139,20,0,0,29.587401
2013-05-19 21:00:00,2013-05-19,2013,139,21,0,0,29.35287
2013-05-19 22:00:00,2013-05-19,2013,139,22,0,0,29.516022
2013-05-19 23:00:00,2013-05-19,2013,139,23,0,0,29.505825
2013-05-20 00:00:00,2013-05-20,2013,140,0,0,0,29.363067
2013-05-20 01:00:00,2013-05-20,2013,140,1,0,0,29.14893
2013-05-20 02:00:00,2013-05-20,2013,140,2,0.0254,0,29.414052
2013-05-20 03:00:00,2013-05-20,2013,140,3,0.127,0.0254,29.689371
2013-05-20 04:00:00,2013-05-20,2013,140,4,0.1016,0.127,29.597598
2013-05-20 05:00:00,2013-05-20,2013,140,5,0.1778,0.1016,29.76075
2013-05-20 06:00:00,2013-05-20,2013,140,6,0.3302,0.1778,29.740356
2013-05-20 07:00:00,2013-05-20,2013,140,7,0.3302,0.3302,30.341979
2013-05-20 08:00:00,2013-05-20,2013,140,8,0.2286,0.3302,30.698874
2013-05-20 09:00:00,2013-05-20,2013,140,9,0.254,0.2286,31.331088
2013-05-20 10:00:00,2013-05-20,2013,140,10,0.127,0.254,32.299803
2013-05-20 11:00:00,2013-05-20,2013,140,11,0.0762,0.127,33.003396
2013-05-20 12:00:00,2013-05-20,2013,140,12,0,0.0762,34.002702
2013-05-20 13:00:00,2013-05-20,2013,140,13,0,0,35.481267
2013-05-20 14:00:00,2013-05-20,2013,140,14,0,0,36.704907
2013-05-20 15:00:00,2013-05-20,2013,140,15,0,0,37.500273
2013-05-20 16:00:00,2013-05-20,2013,140,16,0,0,37.959138
2013-05-20 17:00:00,2013-05-20,2013,140,17,0,0,37.959138
2013-05-20 18:00:00,2013-05-20,2013,140,18,0,0,37.775592
2013-05-20 19:00:00,2013-05-20,2013,140,19,0,0,37.581849
2013-05-20 20:00:00,2013-05-20,2013,140,20,0,0,37.520667
2013-05-20 21:00:00,2013-05-20,2013,140,21,0,0,36.878256
2013-05-20 22:00:00,2013-05-20,2013,140,22,0,0,36.776286
2013-05-20 23:00:00,2013-05-20,2013,140,23,0,0,36.551952
2013-05-21 00:00:00,2013-05-21,2013,141,0,0,0,36.531558
2013-05-21 01:00:00,2013-05-21,2013,141,1,0,0,36.18486
2013-05-21 02:00:00,2013-05-21,2013,141,2,0,0,35.848359
2013-05-21 03:00:00,2013-05-21,2013,141,3,0,0,35.460873
2013-05-21 04:00:00,2013-05-21,2013,141,4,0,0,35.522055
2013-05-21 05:00:00,2013-05-21,2013,141,5,0,0,34.981614
2013-05-21 06:00:00,2013-05-21,2013,141,6,0,0,34.563537
2013-05-21 07:00:00,2013-05-21,2013,141,7,0,0,34.522749
2013-05-21 08:00:00,2013-05-21,2013,141,8,0,0,34.767477
2013-05-21 09:00:00,2013-05-21,2013,141,9,0.0254,0,34.726689
2013-05-21 10:00:00,2013-05-21,2013,141,10,0.0254,0.0254,34.543143
2013-05-21 11:00:00,2013-05-21,2013,141,11,0.0762,0.0254,34.665507
2013-05-21 12:00:00,2013-05-21,2013,141,12,0.0508,0.0762,34.288218
2013-05-21 13:00:00,2013-05-21,2013,141,13,0,0.0508,34.594128
2013-05-21 14:00:00,2013-05-21,2013,141,14,0,0,34.502355
2013-05-21 15:00:00,2013-05-21,2013,141,15,0,0,34.400385
2013-05-21 16:00:00,2013-05-21,2013,141,16,0,0,34.369794
2013-05-21 17:00:00,2013-05-21,2013,141,17,0,0,34.543143
2013-05-21 18:00:00,2013-05-21,2013,141,18,0,0,34.237233
2013-05-21 19:00:00,2013-05-21,2013,141,19,0,0,34.104672
2013-05-21 20:00:00,2013-05-21,2013,141,20,0,0,34.430976
2013-05-21 21:00:00,2013-05-21,2013,141,21,0,0,33.951717
2013-05-21 22:00:00,2013-05-21,2013,141,22,0,0,33.992505
2013-05-21 23:00:00,2013-05-21,2013,141,23,0,0,33.849747
2013-05-22 00:00:00,2013-05-22,2013,142,0,0,0,33.859944
2013-05-22 01:00:00,2013-05-22,2013,142,1,0.1016,0,33.931323
2013-05-22 02:00:00,2013-05-22,2013,142,2,0.0762,0.1016,33.727383
2013-05-22 03:00:00,2013-05-22,2013,142,3,0,0.0762,33.829353
2013-05-22 04:00:00,2013-05-22,2013,142,4,0,0,34.125066
2013-05-22 05:00:00,2013-05-22,2013,142,5,0.0762,0,33.819156
2013-05-22 06:00:00,2013-05-22,2013,142,6,0.2032,0.0762,33.921126
2013-05-22 07:00:00,2013-05-22,2013,142,7,0.127,0.2032,34.196445
2013-05-22 08:00:00,2013-05-22,2013,142,8,0.1778,0.127,34.430976
2013-05-22 09:00:00,2013-05-22,2013,142,9,0.127,0.1778,34.55334
2013-05-22 10:00:00,2013-05-22,2013,142,10,0.0508,0.127,34.288218
2013-05-22 11:00:00,2013-05-22,2013,142,11,0,0.0508,34.685901
2013-05-22 12:00:00,2013-05-22,2013,142,12,0,0,35.440479
2013-05-22 13:00:00,2013-05-22,2013,142,13,0,0,35.746389
2013-05-22 14:00:00,2013-05-22,2013,142,14,0,0,36.215451
2013-05-22 15:00:00,2013-05-22,2013,142,15,0,0,36.908847
2013-05-22 16:00:00,2013-05-22,2013,142,16,0,0,37.112787
2013-05-22 17:00:00,2013-05-22,2013,142,17,0,0,37.255545
2013-05-22 18:00:00,2013-05-22,2013,142,18,0,0,37.112787
2013-05-22 19:00:00,2013-05-22,2013,142,19,0,0,37.10259
2013-05-22 20:00:00,2013-05-22,2013,142,20,0,0,36.755892
2013-05-22 21:00:00,2013-05-22,2013,142,21,0,0,36.847665
2013-05-22 22:00:00,2013-05-22,2013,142,22,0,0,36.776286
2013-05-22 23:00:00,2013-05-22,2013,142,23,0.0762,0,36.480573
2013-05-23 00:00:00,2013-05-23,2013,143,0,0,0.0762,36.59274
2013-05-23 01:00:00,2013-05-23,2013,143,1,0,0,36.460179
2013-05-23 02:00:00,2013-05-23,2013,143,2,0,0,36.042102
2013-05-23 03:00:00,2013-05-23,2013,143,3,0,0,36.103284
2013-05-23 04:00:00,2013-05-23,2013,143,4,0,0,35.868753
2013-05-23 05:00:00,2013-05-23,2013,143,5,0,0,35.807571
2013-05-23 06:00:00,2013-05-23,2013,143,6,0,0,35.481267
2013-05-23 07:00:00,2013-05-23,2013,143,7,0,0,35.501661
2013-05-23 08:00:00,2013-05-23,2013,143,8,0,0,35.287524
2013-05-23 09:00:00,2013-05-23,2013,143,9,0,0,35.26713
2013-05-23 10:00:00,2013-05-23,2013,143,10,0,0,34.838856
2013-05-23 11:00:00,2013-05-23,2013,143,11,0,0,34.808265
2013-05-23 12:00:00,2013-05-23,2013,143,12,0,0,34.75728
2013-05-23 13:00:00,2013-05-23,2013,143,13,0,0,34.981614
2013-05-23 14:00:00,2013-05-23,2013,143,14,0,0,34.940826
2013-05-23 15:00:00,2013-05-23,2013,143,15,0,0,35.042796
2013-05-23 16:00:00,2013-05-23,2013,143,16,0,0,35.287524
2013-05-23 17:00:00,2013-05-23,2013,143,17,0,0,35.205948
2013-05-23 18:00:00,2013-05-23,2013,143,18,0,0,35.16516
2013-05-23 19:00:00,2013-05-23,2013,143,19,0,0,34.879644
2013-05-23 20:00:00,2013-05-23,2013,143,20,0,0,34.828659
2013-05-23 21:00:00,2013-05-23,2013,143,21,0,0,34.3494
2013-05-23 22:00:00,2013-05-23,2013,143,22,0,0,34.532946
2013-05-23 23:00:00,2013-05-23,2013,143,23,0,0,34.736886
2013-05-24 00:00:00,2013-05-24,2013,144,0,0,0,34.339203
2013-05-24 01:00:00,2013-05-24,2013,144,1,0.0508,0,34.522749
2013-05-24 02:00:00,2013-05-24,2013,144,2,0.3048,0.0508,34.563537
2013-05-24 03:00:00,2013-05-24,2013,144,3,0.1524,0.3048,34.104672
2013-05-24 04:00:00,2013-05-24,2013,144,4,0.254,0.1524,34.400385
2013-05-24 05:00:00,2013-05-24,2013,144,5,0.127,0.254,34.849053
2013-05-24 06:00:00,2013-05-24,2013,144,6,0.1524,0.127,34.645113
2013-05-24 07:00:00,2013-05-24,2013,144,7,0.7112,0.1524,35.358903
2013-05-24 08:00:00,2013-05-24,2013,144,8,0.508,0.7112,35.919738
2013-05-24 09:00:00,2013-05-24,2013,144,9,0.0762,0.508,38.32623
2013-05-24 10:00:00,2013-05-24,2013,144,10,0.1016,0.0762,40.895874
2013-05-24 11:00:00,2013-05-24,2013,144,11,0.2032,0.1016,43.271775
2013-05-24 12:00:00,2013-05-24,2013,144,12,0.0762,0.2032,44.944083
2013-05-24 13:00:00,2013-05-24,2013,144,13,0.4826,0.0762,46.086147
2013-05-24 14:00:00,2013-05-24,2013,144,14,1.016,0.4826,47.218014
2013-05-24 15:00:00,2013-05-24,2013,144,15,0.635,1.016,48.176532
2013-05-24 16:00:00,2013-05-24,2013,144,16,0.1016,0.635,51.245829
2013-05-24 17:00:00,2013-05-24,2013,144,17,0.2794,0.1016,56.538072
2013-05-24 18:00:00,2013-05-24,2013,144,18,0.1016,0.2794,56.762406
2013-05-24 19:00:00,2013-05-24,2013,144,19,0.0508,0.1016,55.45719
2013-05-24 20:00:00,2013-05-24,2013,144,20,0.0254,0.0508,53.560548
2013-05-24 21:00:00,2013-05-24,2013,144,21,0,0.0254,51.959619
2013-05-24 22:00:00,2013-05-24,2013,144,22,0,0,50.603418
2013-05-24 23:00:00,2013-05-24,2013,144,23,0,0,49.451157
2013-05-25 00:00:00,2013-05-25,2013,145,0,0,0,47.727864
2013-05-25 01:00:00,2013-05-25,2013,145,1,0,0,46.412451
2013-05-25 02:00:00,2013-05-25,2013,145,2,0,0,45.26019
2013-05-25 03:00:00,2013-05-25,2013,145,3,0.0508,0,44.281278
2013-05-25 04:00:00,2013-05-25,2013,145,4,0.0254,0.0508,43.241184
2013-05-25 05:00:00,2013-05-25,2013,145,5,0.1524,0.0254,42.241878
2013-05-25 06:00:00,2013-05-25,2013,145,6,0.3302,0.1524,40.97745
2013-05-25 07:00:00,2013-05-25,2013,145,7,0.1016,0.3302,41.048829
2013-05-25 08:00:00,2013-05-25,2013,145,8,0.1016,0.1016,41.395527
2013-05-25 09:00:00,2013-05-25,2013,145,9,0.1778,0.1016,41.415921
2013-05-25 10:00:00,2013-05-25,2013,145,10,0.2286,0.1778,41.171193
2013-05-25 11:00:00,2013-05-25,2013,145,11,0.127,0.2286,41.579073
2013-05-25 12:00:00,2013-05-25,2013,145,12,0.1016,0.127,42.027741
2013-05-25 13:00:00,2013-05-25,2013,145,13,0.1016,0.1016,42.150105
2013-05-25 14:00:00,2013-05-25,2013,145,14,0.0508,0.1016,42.863895
2013-05-25 15:00:00,2013-05-25,2013,145,15,0.0762,0.0508,42.721137
2013-05-25 16:00:00,2013-05-25,2013,145,16,0.0508,0.0762,42.721137
2013-05-25 17:00:00,2013-05-25,2013,145,17,0.0254,0.0508,42.588576
2013-05-25 18:00:00,2013-05-25,2013,145,18,0,0.0254,42.129711
2013-05-25 19:00:00,2013-05-25,2013,145,19,0.0508,0,42.078726
2013-05-25 20:00:00,2013-05-25,2013,145,20,0,0.0508,41.405724
2013-05-25 21:00:00,2013-05-25,2013,145,21,0,0,41.038632
2013-05-25 22:00:00,2013-05-25,2013,145,22,0,0,40.814298
2013-05-25 23:00:00,2013-05-25,2013,145,23,0,0,40.212675
2013-05-26 00:00:00,2013-05-26,2013,146,0,0.0508,0,39.764007
2013-05-26 01:00:00,2013-05-26,2013,146,1,0.0762,0.0508,39.509082
2013-05-26 02:00:00,2013-05-26,2013,146,2,0.1524,0.0762,38.927853
2013-05-26 03:00:00,2013-05-26,2013,146,3,0.3302,0.1524,38.672928
2013-05-26 04:00:00,2013-05-26,2013,146,4,0.3048,0.3302,38.856474
2013-05-26 05:00:00,2013-05-26,2013,146,5,0.1016,0.3048,38.968641
2013-05-26 06:00:00,2013-05-26,2013,146,6,0,0.1016,39.723219
2013-05-26 07:00:00,2013-05-26,2013,146,7,0,0,41.130405
2013-05-26 08:00:00,2013-05-26,2013,146,8,0.0254,0,42.323454
2013-05-26 09:00:00,2013-05-26,2013,146,9,0.0254,0.0254,42.670152
2013-05-26 10:00:00,2013-05-26,2013,146,10,0,0.0254,42.863895
2013-05-26 11:00:00,2013-05-26,2013,146,11,0,0,42.81291
2013-05-26 12:00:00,2013-05-26,2013,146,12,0,0,42.60897
2013-05-26 13:00:00,2013-05-26,2013,146,13,0.0254,0,41.99715
2013-05-26 14:00:00,2013-05-26,2013,146,14,0,0.0254,41.58927
2013-05-26 15:00:00,2013-05-26,2013,146,15,0,0,40.620555
2013-05-26 16:00:00,2013-05-26,2013,146,16,0,0,40.386024
2013-05-26 17:00:00,2013-05-26,2013,146,17,0.0762,0,39.937356
2013-05-26 18:00:00,2013-05-26,2013,146,18,0.0762,0.0762,39.091005
2013-05-26 19:00:00,2013-05-26,2013,146,19,0.0508,0.0762,39.152187
2013-05-26 20:00:00,2013-05-26,2013,146,20,0,0.0508,38.652534
2013-05-26 21:00:00,2013-05-26,2013,146,21,0,0,38.254851
2013-05-26 22:00:00,2013-05-26,2013,146,22,0,0,38.050911
2013-05-26 23:00:00,2013-05-26,2013,146,23,0,0,37.694016
2013-05-27 00:00:00,2013-05-27,2013,147,0,0,0,37.571652
2013-05-27 01:00:00,2013-05-27,2013,147,1,0,0,37.541061
2013-05-27 02:00:00,2013-05-27,2013,147,2,0,0,37.00062
2013-05-27 03:00:00,2013-05-27,2013,147,3,0,0,36.643725
2013-05-27 04:00:00,2013-05-27,2013,147,4,0,0,36.317421
2013-05-27 05:00:00,2013-05-27,2013,147,5,0,0,36.18486
2013-05-27 06:00:00,2013-05-27,2013,147,6,0,0,35.797374
2013-05-27 07:00:00,2013-05-27,2013,147,7,0,0,35.766783
2013-05-27 08:00:00,2013-05-27,2013,147,8,0,0,35.358903
2013-05-27 09:00:00,2013-05-27,2013,147,9,0,0,35.052993
2013-05-27 10:00:00,2013-05-27,2013,147,10,0,0,35.093781
2013-05-27 11:00:00,2013-05-27,2013,147,11,0,0,34.594128
2013-05-27 12:00:00,2013-05-27,2013,147,12,0,0,34.594128
2013-05-27 13:00:00,2013-05-27,2013,147,13,0,0,34.604325
2013-05-27 14:00:00,2013-05-27,2013,147,14,0,0,34.053687
2013-05-27 15:00:00,2013-05-27,2013,147,15,0,0,33.94152
2013-05-27 16:00:00,2013-05-27,2013,147,16,0,0,33.961914
2013-05-27 17:00:00,2013-05-27,2013,147,17,0,0,33.543837
2013-05-27 18:00:00,2013-05-27,2013,147,18,0,0,33.278715
2013-05-27 19:00:00,2013-05-27,2013,147,19,0,0,33.237927
2013-05-27 20:00:00,2013-05-27,2013,147,20,0,0,33.217533
2013-05-27 21:00:00,2013-05-27,2013,147,21,0,0,32.891229
2013-05-27 22:00:00,2013-05-27,2013,147,22,0,0,32.503743
2013-05-27 23:00:00,2013-05-27,2013,147,23,0,0,32.483349
2013-05-28 00:00:00,2013-05-28,2013,148,0,0,0,32.024484
2013-05-28 01:00:00,2013-05-28,2013,148,1,0,0,32.126454
2013-05-28 02:00:00,2013-05-28,2013,148,2,0,0,32.10606
2013-05-28 03:00:00,2013-05-28,2013,148,3,0,0,32.044878
2013-05-28 04:00:00,2013-05-28,2013,148,4,0,0,32.014287
2013-05-28 05:00:00,2013-05-28,2013,148,5,0,0,31.718574
2013-05-28 06:00:00,2013-05-28,2013,148,6,0,0,31.412664
2013-05-28 07:00:00,2013-05-28,2013,148,7,0,0,31.371876
2013-05-28 08:00:00,2013-05-28,2013,148,8,0,0,31.269906
2013-05-28 09:00:00,2013-05-28,2013,148,9,0,0,30.821238
2013-05-28 10:00:00,2013-05-28,2013,148,10,0,0,30.811041
2013-05-28 11:00:00,2013-05-28,2013,148,11,0,0,30.851829
2013-05-28 12:00:00,2013-05-28,2013,148,12,0,0,30.770253
2013-05-28 13:00:00,2013-05-28,2013,148,13,0,0,30.760056
2013-05-28 14:00:00,2013-05-28,2013,148,14,0,0,30.688677
2013-05-28 15:00:00,2013-05-28,2013,148,15,0,0,30.78045
2013-05-28 16:00:00,2013-05-28,2013,148,16,0,0,30.464343
2013-05-28 17:00:00,2013-05-28,2013,148,17,0,0,30.607101
2013-05-28 18:00:00,2013-05-28,2013,148,18,0,0,30.586707
2013-05-28 19:00:00,2013-05-28,2013,148,19,0,0,30.586707
2013-05-28 20:00:00,2013-05-28,2013,148,20,0,0,30.311388
2013-05-28 21:00:00,2013-05-28,2013,148,21,0,0,29.781144
2013-05-28 22:00:00,2013-05-28,2013,148,22,0,0,29.781144
2013-05-28 23:00:00,2013-05-28,2013,148,23,0,0,29.923902
2013-05-29 00:00:00,2013-05-29,2013,149,0,0,0,29.444643
2013-05-29 01:00:00,2013-05-29,2013,149,1,0,0,29.546613
2013-05-29 02:00:00,2013-05-29,2013,149,2,0,0,29.567007
2013-05-29 03:00:00,2013-05-29,2013,149,3,0,0,29.465037
2013-05-29 04:00:00,2013-05-29,2013,149,4,0,0,29.403855
2013-05-29 05:00:00,2013-05-29,2013,149,5,0,0,29.434446
2013-05-29 06:00:00,2013-05-29,2013,149,6,0,0,29.373264
2013-05-29 07:00:00,2013-05-29,2013,149,7,0,0,28.873611
2013-05-29 08:00:00,2013-05-29,2013,149,8,0,0,29.118339
2013-05-29 09:00:00,2013-05-29,2013,149,9,0,0,29.006172
2013-05-29 10:00:00,2013-05-29,2013,149,10,0,0,28.995975
2013-05-29 11:00:00,2013-05-29,2013,149,11,0.0508,0,28.975581
2013-05-29 12:00:00,2013-05-29,2013,149,12,0.1016,0.0508,28.74105
2013-05-29 13:00:00,2013-05-29,2013,149,13,0.1524,0.1016,28.84302
2013-05-29 14:00:00,2013-05-29,2013,149,14,0.1778,0.1524,28.792035
2013-05-29 15:00:00,2013-05-29,2013,149,15,0.2286,0.1778,29.230506
2013-05-29 16:00:00,2013-05-29,2013,149,16,0.2032,0.2286,29.414052
2013-05-29 17:00:00,2013-05-29,2013,149,17,0.1524,0.2032,29.465037
2013-05-29 18:00:00,2013-05-29,2013,149,18,0.0508,0.1524,29.770947
2013-05-29 19:00:00,2013-05-29,2013,149,19,0,0.0508,30.06666
2013-05-29 20:00:00,2013-05-29,2013,149,20,0,0,30.770253
2013-05-29 21:00:00,2013-05-29,2013,149,21,0,0,31.891923
2013-05-29 22:00:00,2013-05-29,2013,149,22,0,0,32.656698
2013-05-29 23:00:00,2013-05-29,2013,149,23,0,0,33.492852
2013-05-30 00:00:00,2013-05-30,2013,150,0,0,0,33.798762
2013-05-30 01:00:00,2013-05-30,2013,150,1,0,0,34.176051
2013-05-30 02:00:00,2013-05-30,2013,150,2,0,0,34.318809
2013-05-30 03:00:00,2013-05-30,2013,150,3,0,0,34.45137
2013-05-30 04:00:00,2013-05-30,2013,150,4,0,0,34.359597
2013-05-30 05:00:00,2013-05-30,2013,150,5,0,0,33.788565
2013-05-30 06:00:00,2013-05-30,2013,150,6,0,0,33.696792
2013-05-30 07:00:00,2013-05-30,2013,150,7,0,0,33.299109
2013-05-30 08:00:00,2013-05-30,2013,150,8,0,0,33.013593
2013-05-30 09:00:00,2013-05-30,2013,150,9,0,0,32.81985
2013-05-30 10:00:00,2013-05-30,2013,150,10,0,0,32.544531
2013-05-30 11:00:00,2013-05-30,2013,150,11,0,0,32.391576
2013-05-30 12:00:00,2013-05-30,2013,150,12,0,0,32.432364
2013-05-30 13:00:00,2013-05-30,2013,150,13,0,0,31.983696
