timestamp,Date,doy,Year,precip_cm,GILM_WL,lag.precip,hr,doy_h
5/15/2013 0:00,5/15/2013,135,2013,0,26.518104,0,0,135
5/15/2013 1:00,5/15/2013,135,2013,0,26.569089,0,1,135.01
5/15/2013 2:00,5/15/2013,135,2013,0,26.273376,0,2,135.02
5/15/2013 3:00,5/15/2013,135,2013,0,26.456922,0,3,135.03
5/15/2013 4:00,5/15/2013,135,2013,0,26.283573,0,4,135.04
5/15/2013 5:00,5/15/2013,135,2013,0,26.467119,0,5,135.05
5/15/2013 6:00,5/15/2013,135,2013,0,26.334558,0,6,135.06
5/15/2013 7:00,5/15/2013,135,2013,0,26.079633,0,7,135.07
5/15/2013 8:00,5/15/2013,135,2013,0,26.1918,0,8,135.08
5/15/2013 9:00,5/15/2013,135,2013,0,26.212194,0,9,135.09
5/15/2013 10:00,5/15/2013,135,2013,0,26.385543,0,10,135.1
5/15/2013 11:00,5/15/2013,135,2013,0,26.467119,0,11,135.11
5/15/2013 12:00,5/15/2013,135,2013,0,26.385543,0,12,135.12
5/15/2013 13:00,5/15/2013,135,2013,0,26.732241,0,13,135.13
5/15/2013 14:00,5/15/2013,135,2013,0,26.80362,0,14,135.14
5/15/2013 15:00,5/15/2013,135,2013,0,26.569089,0,15,135.15
5/15/2013 16:00,5/15/2013,135,2013,0,26.936181,0,16,135.16
5/15/2013 17:00,5/15/2013,135,2013,0,26.834211,0,17,135.17
5/15/2013 18:00,5/15/2013,135,2013,0,26.874999,0,18,135.18
5/15/2013 19:00,5/15/2013,135,2013,0,26.650665,0,19,135.19
5/15/2013 20:00,5/15/2013,135,2013,0.1778,27.170712,0,20,135.2
5/15/2013 21:00,5/15/2013,135,2013,0.127,27.242091,0.1778,21,135.21
5/15/2013 22:00,5/15/2013,135,2013,0.2794,27.323667,0.127,22,135.22
5/15/2013 23:00,5/15/2013,135,2013,0.1778,27.670365,0.2794,23,135.23
5/16/2013 0:00,5/16/2013,136,2013,0.0254,27.976275,0.1778,0,136
5/16/2013 1:00,5/16/2013,136,2013,0,28.190412,0.0254,1,136.01
5/16/2013 2:00,5/16/2013,136,2013,0,28.057851,0,2,136.02
5/16/2013 3:00,5/16/2013,136,2013,0,28.037457,0,3,136.03
5/16/2013 4:00,5/16/2013,136,2013,0,28.119033,0,4,136.04
5/16/2013 5:00,5/16/2013,136,2013,0,28.241397,0,5,136.05
5/16/2013 6:00,5/16/2013,136,2013,0,28.465731,0,6,136.06
5/16/2013 7:00,5/16/2013,136,2013,0,28.180215,0,7,136.07
5/16/2013 8:00,5/16/2013,136,2013,0,28.475928,0,8,136.08
5/16/2013 9:00,5/16/2013,136,2013,0,29.036763,0,9,136.09
5/16/2013 10:00,5/16/2013,136,2013,0,28.649277,0,10,136.1
5/16/2013 11:00,5/16/2013,136,2013,0,28.84302,0,11,136.11
5/16/2013 12:00,5/16/2013,136,2013,0,29.067354,0,12,136.12
5/16/2013 13:00,5/16/2013,136,2013,0,28.94499,0,13,136.13
5/16/2013 14:00,5/16/2013,136,2013,0,29.128536,0,14,136.14
5/16/2013 15:00,5/16/2013,136,2013,0,28.965384,0,15,136.15
5/16/2013 16:00,5/16/2013,136,2013,0,29.006172,0,16,136.16
5/16/2013 17:00,5/16/2013,136,2013,0,29.220309,0,17,136.17
5/16/2013 18:00,5/16/2013,136,2013,0,29.006172,0,18,136.18
5/16/2013 19:00,5/16/2013,136,2013,0,28.455534,0,19,136.19
5/16/2013 20:00,5/16/2013,136,2013,0,28.822626,0,20,136.2
5/16/2013 21:00,5/16/2013,136,2013,0,28.934793,0,21,136.21
5/16/2013 22:00,5/16/2013,136,2013,0,28.84302,0,22,136.22
5/16/2013 23:00,5/16/2013,136,2013,0,28.873611,0,23,136.23
5/17/2013 0:00,5/17/2013,137,2013,0,29.04696,0,0,137
5/17/2013 1:00,5/17/2013,137,2013,0,28.832823,0,1,137.01
5/17/2013 2:00,5/17/2013,137,2013,0,28.802232,0,2,137.02
5/17/2013 3:00,5/17/2013,137,2013,0,28.924596,0,3,137.03
5/17/2013 4:00,5/17/2013,137,2013,0,28.975581,0,4,137.04
5/17/2013 5:00,5/17/2013,137,2013,0,28.84302,0,5,137.05
5/17/2013 6:00,5/17/2013,137,2013,0,28.679868,0,6,137.06
5/17/2013 7:00,5/17/2013,137,2013,0,28.883808,0,7,137.07
5/17/2013 8:00,5/17/2013,137,2013,0,28.904202,0,8,137.08
5/17/2013 9:00,5/17/2013,137,2013,0,28.94499,0,9,137.09
5/17/2013 10:00,5/17/2013,137,2013,0,28.995975,0,10,137.1
5/17/2013 11:00,5/17/2013,137,2013,0,29.057157,0,11,137.11
5/17/2013 12:00,5/17/2013,137,2013,0,28.863414,0,12,137.12
5/17/2013 13:00,5/17/2013,137,2013,0,28.577898,0,13,137.13
5/17/2013 14:00,5/17/2013,137,2013,0,28.761444,0,14,137.14
5/17/2013 15:00,5/17/2013,137,2013,0,28.761444,0,15,137.15
5/17/2013 16:00,5/17/2013,137,2013,0,28.608489,0,16,137.16
5/17/2013 17:00,5/17/2013,137,2013,0,28.506519,0,17,137.17
5/17/2013 18:00,5/17/2013,137,2013,0,28.373958,0,18,137.18
5/17/2013 19:00,5/17/2013,137,2013,0,28.516716,0,19,137.19
5/17/2013 20:00,5/17/2013,137,2013,0,28.577898,0,20,137.2
5/17/2013 21:00,5/17/2013,137,2013,0,28.404549,0,21,137.21
5/17/2013 22:00,5/17/2013,137,2013,0,28.710459,0,22,137.22
5/17/2013 23:00,5/17/2013,137,2013,0,28.802232,0,23,137.23
5/18/2013 0:00,5/18/2013,138,2013,0,29.006172,0,0,138
5/18/2013 1:00,5/18/2013,138,2013,0,28.924596,0,1,138.01
5/18/2013 2:00,5/18/2013,138,2013,0,29.026566,0,2,138.02
5/18/2013 3:00,5/18/2013,138,2013,0,29.169324,0,3,138.03
5/18/2013 4:00,5/18/2013,138,2013,0,29.006172,0,4,138.04
5/18/2013 5:00,5/18/2013,138,2013,0,29.240703,0,5,138.05
5/18/2013 6:00,5/18/2013,138,2013,0,28.995975,0,6,138.06
5/18/2013 7:00,5/18/2013,138,2013,0,29.006172,0,7,138.07
5/18/2013 8:00,5/18/2013,138,2013,0,28.985778,0,8,138.08
5/18/2013 9:00,5/18/2013,138,2013,0,28.720656,0,9,138.09
5/18/2013 10:00,5/18/2013,138,2013,0,28.710459,0,10,138.1
5/18/2013 11:00,5/18/2013,138,2013,0,28.526913,0,11,138.11
5/18/2013 12:00,5/18/2013,138,2013,0,28.63908,0,12,138.12
5/18/2013 13:00,5/18/2013,138,2013,0,28.94499,0,13,138.13
5/18/2013 14:00,5/18/2013,138,2013,0,28.669671,0,14,138.14
5/18/2013 15:00,5/18/2013,138,2013,0,28.802232,0,15,138.15
5/18/2013 16:00,5/18/2013,138,2013,0,29.067354,0,16,138.16
5/18/2013 17:00,5/18/2013,138,2013,0,28.894005,0,17,138.17
5/18/2013 18:00,5/18/2013,138,2013,0,28.965384,0,18,138.18
5/18/2013 19:00,5/18/2013,138,2013,0,29.036763,0,19,138.19
5/18/2013 20:00,5/18/2013,138,2013,0,29.179521,0,20,138.2
5/18/2013 21:00,5/18/2013,138,2013,0,29.108142,0,21,138.21
5/18/2013 22:00,5/18/2013,138,2013,0,29.342673,0,22,138.22
5/18/2013 23:00,5/18/2013,138,2013,0,29.108142,0,23,138.23
5/19/2013 0:00,5/19/2013,139,2013,0,29.199915,0,0,139
5/19/2013 1:00,5/19/2013,139,2013,0,29.108142,0,1,139.01
5/19/2013 2:00,5/19/2013,139,2013,0,29.04696,0,2,139.02
5/19/2013 3:00,5/19/2013,139,2013,0,29.414052,0,3,139.03
5/19/2013 4:00,5/19/2013,139,2013,0,29.607795,0,4,139.04
5/19/2013 5:00,5/19/2013,139,2013,0,29.444643,0,5,139.05
5/19/2013 6:00,5/19/2013,139,2013,0,28.965384,0,6,139.06
5/19/2013 7:00,5/19/2013,139,2013,0,29.087748,0,7,139.07
5/19/2013 8:00,5/19/2013,139,2013,0,28.934793,0,8,139.08
5/19/2013 9:00,5/19/2013,139,2013,0,29.159127,0,9,139.09
5/19/2013 10:00,5/19/2013,139,2013,0,29.322279,0,10,139.1
5/19/2013 11:00,5/19/2013,139,2013,0,29.097945,0,11,139.11
5/19/2013 12:00,5/19/2013,139,2013,0,29.465037,0,12,139.12
5/19/2013 13:00,5/19/2013,139,2013,0,29.261097,0,13,139.13
5/19/2013 14:00,5/19/2013,139,2013,0,29.230506,0,14,139.14
5/19/2013 15:00,5/19/2013,139,2013,0,29.485431,0,15,139.15
5/19/2013 16:00,5/19/2013,139,2013,0,29.332476,0,16,139.16
5/19/2013 17:00,5/19/2013,139,2013,0,29.393658,0,17,139.17
5/19/2013 18:00,5/19/2013,139,2013,0,29.597598,0,18,139.18
5/19/2013 19:00,5/19/2013,139,2013,0,29.679174,0,19,139.19
5/19/2013 20:00,5/19/2013,139,2013,0,29.587401,0,20,139.2
5/19/2013 21:00,5/19/2013,139,2013,0,29.35287,0,21,139.21
5/19/2013 22:00,5/19/2013,139,2013,0,29.516022,0,22,139.22
5/19/2013 23:00,5/19/2013,139,2013,0,29.505825,0,23,139.23
5/20/2013 0:00,5/20/2013,140,2013,0,29.363067,0,0,140
5/20/2013 1:00,5/20/2013,140,2013,0,29.14893,0,1,140.01
5/20/2013 2:00,5/20/2013,140,2013,0.0254,29.414052,0,2,140.02
5/20/2013 3:00,5/20/2013,140,2013,0.127,29.689371,0.0254,3,140.03
5/20/2013 4:00,5/20/2013,140,2013,0.1016,29.597598,0.127,4,140.04
5/20/2013 5:00,5/20/2013,140,2013,0.1778,29.76075,0.1016,5,140.05
5/20/2013 6:00,5/20/2013,140,2013,0.3302,29.740356,0.1778,6,140.06
5/20/2013 7:00,5/20/2013,140,2013,0.3302,30.341979,0.3302,7,140.07
5/20/2013 8:00,5/20/2013,140,2013,0.2286,30.698874,0.3302,8,140.08
5/20/2013 9:00,5/20/2013,140,2013,0.254,31.331088,0.2286,9,140.09
5/20/2013 10:00,5/20/2013,140,2013,0.127,32.299803,0.254,10,140.1
5/20/2013 11:00,5/20/2013,140,2013,0.0762,33.003396,0.127,11,140.11
5/20/2013 12:00,5/20/2013,140,2013,0,34.002702,0.0762,12,140.12
5/20/2013 13:00,5/20/2013,140,2013,0,35.481267,0,13,140.13
5/20/2013 14:00,5/20/2013,140,2013,0,36.704907,0,14,140.14
5/20/2013 15:00,5/20/2013,140,2013,0,37.500273,0,15,140.15
5/20/2013 16:00,5/20/2013,140,2013,0,37.959138,0,16,140.16
5/20/2013 17:00,5/20/2013,140,2013,0,37.959138,0,17,140.17
5/20/2013 18:00,5/20/2013,140,2013,0,37.775592,0,18,140.18
5/20/2013 19:00,5/20/2013,140,2013,0,37.581849,0,19,140.19
5/20/2013 20:00,5/20/2013,140,2013,0,37.520667,0,20,140.2
5/20/2013 21:00,5/20/2013,140,2013,0,36.878256,0,21,140.21
5/20/2013 22:00,5/20/2013,140,2013,0,36.776286,0,22,140.22
5/20/2013 23:00,5/20/2013,140,2013,0,36.551952,0,23,140.23
5/21/2013 0:00,5/21/2013,141,2013,0,36.531558,0,0,141
5/21/2013 1:00,5/21/2013,141,2013,0,36.18486,0,1,141.01
5/21/2013 2:00,5/21/2013,141,2013,0,35.848359,0,2,141.02
5/21/2013 3:00,5/21/2013,141,2013,0,35.460873,0,3,141.03
5/21/2013 4:00,5/21/2013,141,2013,0,35.522055,0,4,141.04
5/21/2013 5:00,5/21/2013,141,2013,0,34.981614,0,5,141.05
5/21/2013 6:00,5/21/2013,141,2013,0,34.563537,0,6,141.06
5/21/2013 7:00,5/21/2013,141,2013,0,34.522749,0,7,141.07
5/21/2013 8:00,5/21/2013,141,2013,0,34.767477,0,8,141.08
5/21/2013 9:00,5/21/2013,141,2013,0.0254,34.726689,0,9,141.09
5/21/2013 10:00,5/21/2013,141,2013,0.0254,34.543143,0.0254,10,141.1
5/21/2013 11:00,5/21/2013,141,2013,0.0762,34.665507,0.0254,11,141.11
5/21/2013 12:00,5/21/2013,141,2013,0.0508,34.288218,0.0762,12,141.12
5/21/2013 13:00,5/21/2013,141,2013,0,34.594128,0.0508,13,141.13
5/21/2013 14:00,5/21/2013,141,2013,0,34.502355,0,14,141.14
5/21/2013 15:00,5/21/2013,141,2013,0,34.400385,0,15,141.15
5/21/2013 16:00,5/21/2013,141,2013,0,34.369794,0,16,141.16
5/21/2013 17:00,5/21/2013,141,2013,0,34.543143,0,17,141.17
5/21/2013 18:00,5/21/2013,141,2013,0,34.237233,0,18,141.18
5/21/2013 19:00,5/21/2013,141,2013,0,34.104672,0,19,141.19
5/21/2013 20:00,5/21/2013,141,2013,0,34.430976,0,20,141.2
5/21/2013 21:00,5/21/2013,141,2013,0,33.951717,0,21,141.21
5/21/2013 22:00,5/21/2013,141,2013,0,33.992505,0,22,141.22
5/21/2013 23:00,5/21/2013,141,2013,0,33.849747,0,23,141.23
5/22/2013 0:00,5/22/2013,142,2013,0,33.859944,0,0,142
5/22/2013 1:00,5/22/2013,142,2013,0.1016,33.931323,0,1,142.01
5/22/2013 2:00,5/22/2013,142,2013,0.0762,33.727383,0.1016,2,142.02
5/22/2013 3:00,5/22/2013,142,2013,0,33.829353,0.0762,3,142.03
5/22/2013 4:00,5/22/2013,142,2013,0,34.125066,0,4,142.04
5/22/2013 5:00,5/22/2013,142,2013,0.0762,33.819156,0,5,142.05
5/22/2013 6:00,5/22/2013,142,2013,0.2032,33.921126,0.0762,6,142.06
5/22/2013 7:00,5/22/2013,142,2013,0.127,34.196445,0.2032,7,142.07
5/22/2013 8:00,5/22/2013,142,2013,0.1778,34.430976,0.127,8,142.08
5/22/2013 9:00,5/22/2013,142,2013,0.127,34.55334,0.1778,9,142.09
5/22/2013 10:00,5/22/2013,142,2013,0.0508,34.288218,0.127,10,142.1
5/22/2013 11:00,5/22/2013,142,2013,0,34.685901,0.0508,11,142.11
5/22/2013 12:00,5/22/2013,142,2013,0,35.440479,0,12,142.12
5/22/2013 13:00,5/22/2013,142,2013,0,35.746389,0,13,142.13
5/22/2013 14:00,5/22/2013,142,2013,0,36.215451,0,14,142.14
5/22/2013 15:00,5/22/2013,142,2013,0,36.908847,0,15,142.15
5/22/2013 16:00,5/22/2013,142,2013,0,37.112787,0,16,142.16
5/22/2013 17:00,5/22/2013,142,2013,0,37.255545,0,17,142.17
5/22/2013 18:00,5/22/2013,142,2013,0,37.112787,0,18,142.18
5/22/2013 19:00,5/22/2013,142,2013,0,37.10259,0,19,142.19
5/22/2013 20:00,5/22/2013,142,2013,0,36.755892,0,20,142.2
5/22/2013 21:00,5/22/2013,142,2013,0,36.847665,0,21,142.21
5/22/2013 22:00,5/22/2013,142,2013,0,36.776286,0,22,142.22
5/22/2013 23:00,5/22/2013,142,2013,0.0762,36.480573,0,23,142.23
5/23/2013 0:00,5/23/2013,143,2013,0,36.59274,0.0762,0,143
5/23/2013 1:00,5/23/2013,143,2013,0,36.460179,0,1,143.01
5/23/2013 2:00,5/23/2013,143,2013,0,36.042102,0,2,143.02
5/23/2013 3:00,5/23/2013,143,2013,0,36.103284,0,3,143.03
5/23/2013 4:00,5/23/2013,143,2013,0,35.868753,0,4,143.04
5/23/2013 5:00,5/23/2013,143,2013,0,35.807571,0,5,143.05
5/23/2013 6:00,5/23/2013,143,2013,0,35.481267,0,6,143.06
5/23/2013 7:00,5/23/2013,143,2013,0,35.501661,0,7,143.07
5/23/2013 8:00,5/23/2013,143,2013,0,35.287524,0,8,143.08
5/23/2013 9:00,5/23/2013,143,2013,0,35.26713,0,9,143.09
5/23/2013 10:00,5/23/2013,143,2013,0,34.838856,0,10,143.1
5/23/2013 11:00,5/23/2013,143,2013,0,34.808265,0,11,143.11
5/23/2013 12:00,5/23/2013,143,2013,0,34.75728,0,12,143.12
5/23/2013 13:00,5/23/2013,143,2013,0,34.981614,0,13,143.13
5/23/2013 14:00,5/23/2013,143,2013,0,34.940826,0,14,143.14
5/23/2013 15:00,5/23/2013,143,2013,0,35.042796,0,15,143.15
5/23/2013 16:00,5/23/2013,143,2013,0,35.287524,0,16,143.16
5/23/2013 17:00,5/23/2013,143,2013,0,35.205948,0,17,143.17
5/23/2013 18:00,5/23/2013,143,2013,0,35.16516,0,18,143.18
5/23/2013 19:00,5/23/2013,143,2013,0,34.879644,0,19,143.19
5/23/2013 20:00,5/23/2013,143,2013,0,34.828659,0,20,143.2
5/23/2013 21:00,5/23/2013,143,2013,0,34.3494,0,21,143.21
5/23/2013 22:00,5/23/2013,143,2013,0,34.532946,0,22,143.22
5/23/2013 23:00,5/23/2013,143,2013,0,34.736886,0,23,143.23
5/24/2013 0:00,5/24/2013,144,2013,0,34.339203,0,0,144
5/24/2013 1:00,5/24/2013,144,2013,0.0508,34.522749,0,1,144.01
5/24/2013 2:00,5/24/2013,144,2013,0.3048,34.563537,0.0508,2,144.02
5/24/2013 3:00,5/24/2013,144,2013,0.1524,34.104672,0.3048,3,144.03
5/24/2013 4:00,5/24/2013,144,2013,0.254,34.400385,0.1524,4,144.04
5/24/2013 5:00,5/24/2013,144,2013,0.127,34.849053,0.254,5,144.05
5/24/2013 6:00,5/24/2013,144,2013,0.1524,34.645113,0.127,6,144.06
5/24/2013 7:00,5/24/2013,144,2013,0.7112,35.358903,0.1524,7,144.07
5/24/2013 8:00,5/24/2013,144,2013,0.508,35.919738,0.7112,8,144.08
5/24/2013 9:00,5/24/2013,144,2013,0.0762,38.32623,0.508,9,144.09
5/24/2013 10:00,5/24/2013,144,2013,0.1016,40.895874,0.0762,10,144.1
5/24/2013 11:00,5/24/2013,144,2013,0.2032,43.271775,0.1016,11,144.11
5/24/2013 12:00,5/24/2013,144,2013,0.0762,44.944083,0.2032,12,144.12
5/24/2013 13:00,5/24/2013,144,2013,0.4826,46.086147,0.0762,13,144.13
5/24/2013 14:00,5/24/2013,144,2013,1.016,47.218014,0.4826,14,144.14
5/24/2013 15:00,5/24/2013,144,2013,0.635,48.176532,1.016,15,144.15
5/24/2013 16:00,5/24/2013,144,2013,0.1016,51.245829,0.635,16,144.16
5/24/2013 17:00,5/24/2013,144,2013,0.2794,56.538072,0.1016,17,144.17
5/24/2013 18:00,5/24/2013,144,2013,0.1016,56.762406,0.2794,18,144.18
5/24/2013 19:00,5/24/2013,144,2013,0.0508,55.45719,0.1016,19,144.19
5/24/2013 20:00,5/24/2013,144,2013,0.0254,53.560548,0.0508,20,144.2
5/24/2013 21:00,5/24/2013,144,2013,0,51.959619,0.0254,21,144.21
5/24/2013 22:00,5/24/2013,144,2013,0,50.603418,0,22,144.22
5/24/2013 23:00,5/24/2013,144,2013,0,49.451157,0,23,144.23
5/25/2013 0:00,5/25/2013,145,2013,0,47.727864,0,0,145
5/25/2013 1:00,5/25/2013,145,2013,0,46.412451,0,1,145.01
5/25/2013 2:00,5/25/2013,145,2013,0,45.26019,0,2,145.02
5/25/2013 3:00,5/25/2013,145,2013,0.0508,44.281278,0,3,145.03
5/25/2013 4:00,5/25/2013,145,2013,0.0254,43.241184,0.0508,4,145.04
5/25/2013 5:00,5/25/2013,145,2013,0.1524,42.241878,0.0254,5,145.05
5/25/2013 6:00,5/25/2013,145,2013,0.3302,40.97745,0.1524,6,145.06
5/25/2013 7:00,5/25/2013,145,2013,0.1016,41.048829,0.3302,7,145.07
5/25/2013 8:00,5/25/2013,145,2013,0.1016,41.395527,0.1016,8,145.08
5/25/2013 9:00,5/25/2013,145,2013,0.1778,41.415921,0.1016,9,145.09
5/25/2013 10:00,5/25/2013,145,2013,0.2286,41.171193,0.1778,10,145.1
5/25/2013 11:00,5/25/2013,145,2013,0.127,41.579073,0.2286,11,145.11
5/25/2013 12:00,5/25/2013,145,2013,0.1016,42.027741,0.127,12,145.12
5/25/2013 13:00,5/25/2013,145,2013,0.1016,42.150105,0.1016,13,145.13
5/25/2013 14:00,5/25/2013,145,2013,0.0508,42.863895,0.1016,14,145.14
5/25/2013 15:00,5/25/2013,145,2013,0.0762,42.721137,0.0508,15,145.15
5/25/2013 16:00,5/25/2013,145,2013,0.0508,42.721137,0.0762,16,145.16
5/25/2013 17:00,5/25/2013,145,2013,0.0254,42.588576,0.0508,17,145.17
5/25/2013 18:00,5/25/2013,145,2013,0,42.129711,0.0254,18,145.18
5/25/2013 19:00,5/25/2013,145,2013,0.0508,42.078726,0,19,145.19
5/25/2013 20:00,5/25/2013,145,2013,0,41.405724,0.0508,20,145.2
5/25/2013 21:00,5/25/2013,145,2013,0,41.038632,0,21,145.21
5/25/2013 22:00,5/25/2013,145,2013,0,40.814298,0,22,145.22
5/25/2013 23:00,5/25/2013,145,2013,0,40.212675,0,23,145.23
5/26/2013 0:00,5/26/2013,146,2013,0.0508,39.764007,0,0,146
5/26/2013 1:00,5/26/2013,146,2013,0.0762,39.509082,0.0508,1,146.01
5/26/2013 2:00,5/26/2013,146,2013,0.1524,38.927853,0.0762,2,146.02
5/26/2013 3:00,5/26/2013,146,2013,0.3302,38.672928,0.1524,3,146.03
5/26/2013 4:00,5/26/2013,146,2013,0.3048,38.856474,0.3302,4,146.04
5/26/2013 5:00,5/26/2013,146,2013,0.1016,38.968641,0.3048,5,146.05
5/26/2013 6:00,5/26/2013,146,2013,0,39.723219,0.1016,6,146.06
5/26/2013 7:00,5/26/2013,146,2013,0,41.130405,0,7,146.07
5/26/2013 8:00,5/26/2013,146,2013,0.0254,42.323454,0,8,146.08
5/26/2013 9:00,5/26/2013,146,2013,0.0254,42.670152,0.0254,9,146.09
5/26/2013 10:00,5/26/2013,146,2013,0,42.863895,0.0254,10,146.1
5/26/2013 11:00,5/26/2013,146,2013,0,42.81291,0,11,146.11
5/26/2013 12:00,5/26/2013,146,2013,0,42.60897,0,12,146.12
5/26/2013 13:00,5/26/2013,146,2013,0.0254,41.99715,0,13,146.13
5/26/2013 14:00,5/26/2013,146,2013,0,41.58927,0.0254,14,146.14
5/26/2013 15:00,5/26/2013,146,2013,0,40.620555,0,15,146.15
5/26/2013 16:00,5/26/2013,146,2013,0,40.386024,0,16,146.16
5/26/2013 17:00,5/26/2013,146,2013,0.0762,39.937356,0,17,146.17
5/26/2013 18:00,5/26/2013,146,2013,0.0762,39.091005,0.0762,18,146.18
5/26/2013 19:00,5/26/2013,146,2013,0.0508,39.152187,0.0762,19,146.19
5/26/2013 20:00,5/26/2013,146,2013,0,38.652534,0.0508,20,146.2
5/26/2013 21:00,5/26/2013,146,2013,0,38.254851,0,21,146.21
5/26/2013 22:00,5/26/2013,146,2013,0,38.050911,0,22,146.22
5/26/2013 23:00,5/26/2013,146,2013,0,37.694016,0,23,146.23
5/27/2013 0:00,5/27/2013,147,2013,0,37.571652,0,0,147
5/27/2013 1:00,5/27/2013,147,2013,0,37.541061,0,1,147.01
5/27/2013 2:00,5/27/2013,147,2013,0,37.00062,0,2,147.02
5/27/2013 3:00,5/27/2013,147,2013,0,36.643725,0,3,147.03
5/27/2013 4:00,5/27/2013,147,2013,0,36.317421,0,4,147.04
5/27/2013 5:00,5/27/2013,147,2013,0,36.18486,0,5,147.05
5/27/2013 6:00,5/27/2013,147,2013,0,35.797374,0,6,147.06
5/27/2013 7:00,5/27/2013,147,2013,0,35.766783,0,7,147.07
5/27/2013 8:00,5/27/2013,147,2013,0,35.358903,0,8,147.08
5/27/2013 9:00,5/27/2013,147,2013,0,35.052993,0,9,147.09
5/27/2013 10:00,5/27/2013,147,2013,0,35.093781,0,10,147.1
5/27/2013 11:00,5/27/2013,147,2013,0,34.594128,0,11,147.11
5/27/2013 12:00,5/27/2013,147,2013,0,34.594128,0,12,147.12
5/27/2013 13:00,5/27/2013,147,2013,0,34.604325,0,13,147.13
5/27/2013 14:00,5/27/2013,147,2013,0,34.053687,0,14,147.14
5/27/2013 15:00,5/27/2013,147,2013,0,33.94152,0,15,147.15
5/27/2013 16:00,5/27/2013,147,2013,0,33.961914,0,16,147.16
5/27/2013 17:00,5/27/2013,147,2013,0,33.543837,0,17,147.17
5/27/2013 18:00,5/27/2013,147,2013,0,33.278715,0,18,147.18
5/27/2013 19:00,5/27/2013,147,2013,0,33.237927,0,19,147.19
5/27/2013 20:00,5/27/2013,147,2013,0,33.217533,0,20,147.2
5/27/2013 21:00,5/27/2013,147,2013,0,32.891229,0,21,147.21
5/27/2013 22:00,5/27/2013,147,2013,0,32.503743,0,22,147.22
5/27/2013 23:00,5/27/2013,147,2013,0,32.483349,0,23,147.23
5/28/2013 0:00,5/28/2013,148,2013,0,32.024484,0,0,148
5/28/2013 1:00,5/28/2013,148,2013,0,32.126454,0,1,148.01
5/28/2013 2:00,5/28/2013,148,2013,0,32.10606,0,2,148.02
5/28/2013 3:00,5/28/2013,148,2013,0,32.044878,0,3,148.03
5/28/2013 4:00,5/28/2013,148,2013,0,32.014287,0,4,148.04
5/28/2013 5:00,5/28/2013,148,2013,0,31.718574,0,5,148.05
5/28/2013 6:00,5/28/2013,148,2013,0,31.412664,0,6,148.06
5/28/2013 7:00,5/28/2013,148,2013,0,31.371876,0,7,148.07
5/28/2013 8:00,5/28/2013,148,2013,0,31.269906,0,8,148.08
5/28/2013 9:00,5/28/2013,148,2013,0,30.821238,0,9,148.09
5/28/2013 10:00,5/28/2013,148,2013,0,30.811041,0,10,148.1
5/28/2013 11:00,5/28/2013,148,2013,0,30.851829,0,11,148.11
5/28/2013 12:00,5/28/2013,148,2013,0,30.770253,0,12,148.12
5/28/2013 13:00,5/28/2013,148,2013,0,30.760056,0,13,148.13
5/28/2013 14:00,5/28/2013,148,2013,0,30.688677,0,14,148.14
5/28/2013 15:00,5/28/2013,148,2013,0,30.78045,0,15,148.15
5/28/2013 16:00,5/28/2013,148,2013,0,30.464343,0,16,148.16
5/28/2013 17:00,5/28/2013,148,2013,0,30.607101,0,17,148.17
5/28/2013 18:00,5/28/2013,148,2013,0,30.586707,0,18,148.18
5/28/2013 19:00,5/28/2013,148,2013,0,30.586707,0,19,148.19
5/28/2013 20:00,5/28/2013,148,2013,0,30.311388,0,20,148.2
5/28/2013 21:00,5/28/2013,148,2013,0,29.781144,0,21,148.21
5/28/2013 22:00,5/28/2013,148,2013,0,29.781144,0,22,148.22
5/28/2013 23:00,5/28/2013,148,2013,0,29.923902,0,23,148.23
5/29/2013 0:00,5/29/2013,149,2013,0,29.444643,0,0,149
5/29/2013 1:00,5/29/2013,149,2013,0,29.546613,0,1,149.01
5/29/2013 2:00,5/29/2013,149,2013,0,29.567007,0,2,149.02
5/29/2013 3:00,5/29/2013,149,2013,0,29.465037,0,3,149.03
5/29/2013 4:00,5/29/2013,149,2013,0,29.403855,0,4,149.04
5/29/2013 5:00,5/29/2013,149,2013,0,29.434446,0,5,149.05
5/29/2013 6:00,5/29/2013,149,2013,0,29.373264,0,6,149.06
5/29/2013 7:00,5/29/2013,149,2013,0,28.873611,0,7,149.07
5/29/2013 8:00,5/29/2013,149,2013,0,29.118339,0,8,149.08
5/29/2013 9:00,5/29/2013,149,2013,0,29.006172,0,9,149.09
5/29/2013 10:00,5/29/2013,149,2013,0,28.995975,0,10,149.1
5/29/2013 11:00,5/29/2013,149,2013,0.0508,28.975581,0,11,149.11
5/29/2013 12:00,5/29/2013,149,2013,0.1016,28.74105,0.0508,12,149.12
5/29/2013 13:00,5/29/2013,149,2013,0.1524,28.84302,0.1016,13,149.13
5/29/2013 14:00,5/29/2013,149,2013,0.1778,28.792035,0.1524,14,149.14
5/29/2013 15:00,5/29/2013,149,2013,0.2286,29.230506,0.1778,15,149.15
5/29/2013 16:00,5/29/2013,149,2013,0.2032,29.414052,0.2286,16,149.16
5/29/2013 17:00,5/29/2013,149,2013,0.1524,29.465037,0.2032,17,149.17
5/29/2013 18:00,5/29/2013,149,2013,0.0508,29.770947,0.1524,18,149.18
